Time,Altitude,Vertical Velocity,Horizontal Velocity,Total Velocity,Drag,Displacement,Engine Thrust,Vacuum Thrust,Air Temperature,Mass,Pitch,Heading,Roll
123.33194347377867,27918.53719852667,522.095495935235,465.7813115480036,699.6684479546276,31271.386866195768,10762.86782641045,3998529.25,11180000.0,236.56532287597656,214498.484375,35.925811767578125,90.05145263671875,0.041412353515625
123.8119434742257,28169.414675453445,523.4992762499646,472.5567631224093,705.2385317089287,30131.219030792843,10978.28914714918,3998594.5,11180000.0,237.5080108642578,213876.9375,35.48931884765625,90.04425048828125,0.04046630859375
124.29194347467273,28420.944235825446,524.5843562510353,479.59642323879734,710.7752640650634,31078.97684751628,11196.772239513657,3998657.5,11180000.0,238.45907592773438,213255.390625,33.80755615234375,90.03778839111328,0.03460693359375
124.77194347511977,28672.849108174327,525.1560915663769,487.00948594687634,716.2172574795399,30240.664907651477,11418.520780581995,3998716.5,11180000.0,239.4170379638672,212633.859375,33.511932373046875,90.03921508789062,0.03118896484375
125.2519434755668,28925.10998373502,526.1871574205873,494.1656451242112,721.8535928118566,28025.33556897191,11643.514005504085,3998773.5,11180000.0,240.3814697265625,212012.3125,33.92340087890625,90.04270935058594,0.0335693359375
125.65194347593933,29135.751587449573,527.2558529680578,500.01325168813065,726.6443327741654,27301.96932734335,11833.407944159519,3998818.75,11180000.0,241.19041442871094,211494.375,33.457183837890625,90.03739166259766,0.03314208984375
126.13194347638637,29389.040941274143,528.0965502110844,507.35346801989874,732.3206318660336,27907.544313119863,12064.19983836261,3998871.0,11180000.0,242.1671142578125,210872.828125,31.897308349609375,90.02973175048828,0.026275634765625
126.5319434767589,29600.33015092695,528.4905366390012,513.6865167774077,737.0048065215624,26959.96151348761,12259.096515877914,3998912.5,11180000.0,242.98489379882812,210354.875,31.925445556640625,90.03377532958984,0.02532958984375
127.01194347720593,29854.174525870476,529.4073573903008,521.0538176786862,742.8117062732084,25046.656205836836,12496.00985592588,3998960.0,11180000.0,243.97071838378906,209733.328125,32.277069091796875,90.03617858886719,0.026824951171875
127.49194347765297,30108.500283026136,530.5567647894613,528.3059323273529,748.7306850905294,24075.20646112109,12736.168510331858,3999005.5,11180000.0,244.96160888671875,209111.796875,31.947784423828125,90.03257751464844,0.0279541015625
127.9719434781,30363.397127062315,531.518383113173,535.7098149546525,754.6501158987453,25230.956391433752,12979.549805794575,3999048.5,11180000.0,245.95753479003906,208490.25,29.87060546875,90.02607727050781,0.023651123046875
128.45194347854704,30618.5327615086,531.5655729551839,543.6641396294034,760.3503502137369,25196.468067640384,13226.384708959044,3999089.5,11180000.0,246.95675659179688,207868.703125,29.0966796875,90.02442169189453,0.017059326171875
128.85194347891957,30831.212493809755,532.0083681760296,550.1100172159155,765.2802982245242,23613.048894244766,13434.74486440857,3999122.25,11180000.0,247.7912139892578,207350.765625,29.652008056640625,90.03284454345703,0.020294189453125
129.3319434793666,31086.72443650698,532.7756477328667,557.7460988161057,771.3174453892254,22125.530964944763,13687.88560490025,3999159.5,11180000.0,248.79518127441406,206729.21875,29.763214111328125,90.02497100830078,0.0186767578125
129.73194347973913,31299.944145980757,533.566560995902,564.0456649415867,776.4282240828127,21487.73234219447,13901.412197161242,3999189.5,11180000.0,249.63385009765625,206211.265625,29.471954345703125,90.0263900756836,0.021453857421875
130.21194348018616,31556.23788089631,534.2367435171717,571.790977263251,782.5303954502316,22360.39490135984,14160.721262801331,3999223.5,11180000.0,250.64266967773438,205589.71875,27.458770751953125,90.01836395263672,0.01580810546875
130.6919434806332,31812.63253144268,534.1434657063247,579.9655819539489,788.4600929710687,21862.67278194794,14423.604401165068,3999255.75,11180000.0,251.65228271484375,204968.1875,27.19732666015625,90.02095031738281,0.012451171875
131.17194348108023,32069.104053182877,534.693965130142,587.860154652566,794.6553956116654,20345.127131614652,14690.036000985165,3999286.75,11180000.0,252.662109375,204346.640625,27.658721923828125,90.0262222290039,0.015716552734375
131.65194348152727,32325.90966054215,535.4592940758414,595.6749896206265,800.9652607146779,20039.369123674926,14959.920411806923,3999316.5,11180000.0,253.6727294921875,203725.09375,26.8001708984375,90.0188217163086,0.015899658203125
132.1319434819743,32582.97480345436,535.5355761988701,603.8709951674786,807.129811231884,20347.56315145972,15233.341623184568,3999344.5,11180000.0,254.68341064453125,203103.5625,25.41546630859375,90.01311492919922,0.009124755859375
132.61194348242134,32840.0095807265,535.5735854180032,612.1226843156617,813.3469407647061,19280.91591502094,15510.422385175678,3999371.25,11180000.0,255.69259643554688,202482.015625,25.7327880859375,90.02059173583984,0.010009765625
133.09194348286837,33097.16757845145,536.135238787986,620.1572156646454,819.7779982478038,18256.619752520877,15791.088182777377,3999397.25,11180000.0,256.7004089355469,201860.484375,25.78778076171875,90.01910400390625,0.0128173828125
133.5719434833154,33354.63587019511,536.6061150647029,628.2704955768951,826.238427051944,18697.421576046963,16075.286269864462,3999422.0,11180000.0,257.7071533203125,201238.9375,24.05218505859375,90.01179504394531,0.010589599609375
134.05194348376244,33612.116434925236,536.15724073797,636.8246248176364,832.4723356183537,18643.679971443853,16363.188065634431,3999445.5,11180000.0,258.7112121582031,200617.390625,23.22747802734375,90.010009765625,0.004150390625
134.45194348413497,33826.55293789832,536.1237028878332,643.843416956585,837.8323044359728,17605.862344522586,16605.96927193579,3999464.75,11180000.0,259.5450134277344,200099.4375,23.717010498046875,90.0181655883789,0.0067138671875
135.0119434846565,34126.839794509,536.4128146709422,653.5652262175684,845.5094397249647,16522.29658821783,16950.14802458037,3999491.25,11180000.0,260.7084655761719,199374.3125,23.6998291015625,90.01133728027344,0.00738525390625
135.49194348510355,34384.349658059306,536.6906660057646,661.9227295415906,852.1611179005416,16104.684515624,17249.139761467253,3999512.25,11180000.0,261.7017517089844,198752.765625,23.18182373046875,90.01188659667969,0.00860595703125
135.97194348555058,34642.015223221155,536.8114876685394,670.3811593482728,858.8233066830713,16598.347131639115,17551.80714419995,3999532.5,11180000.0,262.691162109375,198131.234375,21.31805419921875,90.00762176513672,0.00616455078125
